Cl.,ExRt,From,To,Valid from,ConversionRate0,Ratio (from),Ratio (to)
010,A005,CNY,EUR,30.06.2018,7.717,0,0
010,A005,CNY,EUR,31.05.2018,7.4673,0,0
010,A005,CNY,EUR,30.04.2018,7.6574,0,0
010,A005,CNY,EUR,31.03.2018,7.7468,0,0
010,A005,CNY,EUR,28.02.2018,7.7285,0,0
010,A005,CNY,EUR,31.01.2018,7.834,0,0
010,A005,CNY,USD,28.02.2022,6.3104,0,0
010,A005,CNY,USD,31.01.2022,6.361,0,0
010,A005,CNY,USD,31.12.2021,6.3524,0,0
010,A005,CNY,USD,30.11.2021,6.3711,0,0
010,A005,CNY,USD,31.10.2021,6.3966,0,0
010,A005,CNY,USD,30.09.2021,6.464,0,0
010,A005,CNY,USD,31.08.2021,6.4615,0,0
010,A005,CNY,USD,31.07.2021,6.4619,0,0
010,A005,CNY,USD,30.06.2021,6.4576,0,0
010,A005,CNY,USD,31.05.2021,6.3701,0,0
010,A005,CNY,USD,30.04.2021,6.467,0,0
010,A005,CNY,USD,31.03.2021,6.5511,0,0
010,A005,CNY,USD,28.02.2021,6.4669,0,0
010,A005,CNY,USD,31.01.2021,6.431,0,0
010,A005,CNY,USD,31.12.2020,6.5378,0,0
010,A005,CNY,USD,30.11.2020,6.5775,0,0
010,A005,CNY,USD,31.10.2020,6.6813,0,0
010,A005,CNY,USD,30.09.2020,6.809,0,0
010,A005,CNY,USD,31.07.2020,6.9748,0,0
010,A005,CNY,USD,30.06.2020,7.0744,0,0
010,A005,CNY,USD,31.05.2020,7.1351,0,0
010,A005,CNY,USD,30.04.2020,7.049,0,0
010,A005,CNY,USD,31.03.2020,7.0997,0,0
010,A005,CNY,USD,29.02.2020,6.9839,0,0
010,A005,CNY,USD,31.01.2020,6.9367,0,0
010,A005,COP,EUR,28.02.2022,4.39707,0,0
010,A005,COP,EUR,31.01.2022,4.41555,0,0
010,A005,COP,EUR,31.12.2021,4.6119,0,0
010,A005,COP,EUR,30.11.2021,4.5815,0,0
010,A005,COP,EUR,31.10.2021,4.40123,0,0
010,A005,COP,EUR,30.09.2021,4.4417,0,0
010,A005,COP,EUR,31.08.2021,4.51674,0,0
010,A005,COP,EUR,31.07.2021,4.57518,0,0
010,A005,COP,EUR,30.06.2021,4.4773,0,0
010,A005,COP,EUR,31.05.2021,4.52413,0,0
010,A005,COP,EUR,30.04.2021,4.48455,0,0
010,A005,COP,EUR,31.03.2021,4.37342,0,0
010,A005,COP,EUR,28.02.2021,4.37023,0,0
010,A005,COP,EUR,31.01.2021,4.32282,0,0
010,A005,COP,EUR,31.12.2020,4.20863,0,0
010,A005,COP,EUR,30.11.2020,4.30123,0,0
010,A005,COP,EUR,31.10.2020,4.50629,0,0
010,A005,COP,EUR,30.09.2020,4.55149,0,0
010,A005,COP,EUR,31.08.2020,4.47213,0,0
010,A005,COP,EUR,31.07.2020,4.40851,0,0
010,A005,COP,EUR,30.06.2020,4.20272,0,0
010,A005,COP,EUR,31.05.2020,4.11696,0,0
010,A005,COP,EUR,30.04.2020,4.2672,0,0
010,A005,COP,EUR,31.03.2020,4.45175,0,0
010,A005,COP,EUR,29.02.2020,3.88125,0,0
010,A005,COP,EUR,31.01.2020,3.78175,0,0
010,A005,COP,EUR,31.12.2019,3.68728,0,0
010,A005,COP,EUR,30.11.2019,3.85726,0,0
010,A005,COP,EUR,31.10.2019,3.76645,0,0
010,A005,COP,EUR,30.09.2019,3.76738,0,0
010,A005,COP,EUR,31.08.2019,3.79537,0,0
010,A005,COP,EUR,31.07.2019,3.6815,0,0
010,A005,COP,EUR,30.06.2019,3.63893,0,0
010,A005,COP,EUR,31.05.2019,3.75229,0,0
010,A005,COP,EUR,30.04.2019,3.64837,0,0
010,A005,COP,EUR,31.03.2019,3.54813,0,0
010,A005,COP,EUR,28.02.2019,3.504,0,0
010,A005,COP,EUR,31.01.2019,3.60266,0,0
010,A005,COP,EUR,31.12.2018,3.71839,0,0
010,A005,COP,EUR,30.11.2018,3.68146,0,0
010,A005,COP,EUR,31.10.2018,3.64169,0,0
010,A005,COP,EUR,30.09.2018,3.45665,0,0
010,A005,COP,EUR,31.08.2018,3.53269,0,0
010,A005,COP,EUR,31.07.2018,3.3707,0,0
010,A005,COP,EUR,30.06.2018,3.43911,0,0
010,A005,COP,EUR,31.05.2018,3.38043,0,0
010,A005,COP,EUR,30.04.2018,3.39021,0,0
010,A005,COP,EUR,31.03.2018,3.44132,0,0
010,A005,COP,EUR,28.02.2018,3.49055,0,0
010,A005,COP,EUR,31.01.2018,3.53903,0,0
010,A005,COP,USD,28.02.2022,3.92631,0,0
010,A005,COP,USD,31.01.2022,3.95801,0,0
010,A005,COP,USD,31.12.2021,4.07196,0,0
010,A005,COP,USD,30.11.2021,4.03195,0,0
010,A005,COP,USD,31.10.2021,3.7795,0,0
010,A005,COP,USD,30.09.2021,3.836,0,0
010,A005,COP,USD,31.08.2021,3.81675,0,0
010,A005,COP,USD,31.07.2021,3.8476,0,0
010,A005,COP,USD,30.06.2021,3.7675,0,0
010,A005,COP,USD,31.05.2021,3.708,0,0
010,A005,COP,USD,30.04.2021,3.71176,0,0
010,A005,COP,USD,31.03.2021,3.73,0,0
010,A005,COP,USD,28.02.2021,3.6055,0,0
010,A005,COP,USD,31.01.2021,3.56198,0,0
010,A005,COP,USD,31.12.2020,3.42974,0,0
010,A005,COP,USD,30.11.2020,3.59034,0,0
010,A005,COP,USD,31.10.2020,3.85219,0,0
010,A005,COP,USD,30.09.2020,3.88751,0,0
010,A005,COP,USD,31.08.2020,3.7455,0,0
010,A005,COP,USD,31.07.2020,3.72089,0,0
010,A005,COP,USD,30.06.2020,3.7531,0,0
010,A005,COP,USD,31.05.2020,3.69699,0,0
010,A005,COP,USD,30.04.2020,3.9235,0,0
010,A005,COP,USD,31.03.2020,4.0633,0,0
010,A005,COP,USD,29.02.2020,3.5358,0,0
010,A005,COP,USD,31.01.2020,3.42178,0,0
010,A005,CRC,EUR,28.02.2022,718.0519,0,0
010,A005,CRC,EUR,31.01.2022,715.6072,0,0
010,A005,CRC,EUR,31.12.2021,727.0839,0,0
010,A005,CRC,EUR,30.11.2021,713.5964,0,0
010,A005,CRC,EUR,31.10.2021,742.6307,0,0
010,A005,CRC,EUR,30.09.2021,724.5675,0,0
010,A005,CRC,EUR,31.08.2021,735.8914,0,0
010,A005,CRC,EUR,31.07.2021,736.9804,0,0
010,A005,CRC,USD,28.02.2022,641.1753,0,0
010,A005,CRC,USD,31.01.2022,641.4553,0,0
010,A005,CRC,USD,31.12.2021,641.9603,0,0
010,A005,CRC,USD,30.11.2021,628.0003,0,0
010,A005,CRC,USD,31.10.2021,637.7253,0,0
010,A005,CRC,USD,30.09.2021,625.7605,0,0
010,A005,CRC,USD,31.08.2021,621.8455,0,0
010,A005,CRC,USD,31.07.2021,619.7805,0,0
010,A005,CZK,EUR,28.02.2022,24.997,0,0
010,A005,CZK,EUR,31.01.2022,24.372,0,0
010,A005,CZK,EUR,31.12.2021,24.858,0,0
010,A005,CZK,EUR,30.11.2021,25.526,0,0
010,A005,CZK,EUR,31.10.2021,25.697,0,0
010,A005,CZK,EUR,30.09.2021,25.495,0,0
010,A005,CZK,EUR,31.08.2021,25.523,0,0
010,A005,CZK,EUR,31.07.2021,25.501,0,0
010,A005,CZK,EUR,30.06.2021,25.488,0,0
010,A005,CZK,EUR,31.05.2021,25.454,0,0
010,A005,CZK,EUR,30.04.2021,25.883,0,0
010,A005,CZK,EUR,31.03.2021,26.143,0,0
010,A005,CZK,EUR,28.02.2021,26.195,0,0
010,A005,CZK,EUR,31.01.2021,26.02,0,0
010,A005,CZK,EUR,31.12.2020,26.242,0,0
010,A005,CZK,EUR,30.11.2020,26.192,0,0
010,A005,CZK,EUR,31.10.2020,27.251,0,0
010,A005,CZK,EUR,30.09.2020,27.233,0,0
010,A005,CZK,EUR,31.08.2020,26.208,0,0
010,A005,CZK,EUR,31.07.2020,26.175,0,0
010,A005,CZK,EUR,30.06.2020,26.74,0,0
010,A005,CZK,EUR,31.05.2020,26.921,0,0
010,A005,CZK,EUR,30.04.2020,27.097,0,0
010,A005,CZK,EUR,31.03.2020,27.312,0,0
010,A005,CZK,EUR,29.02.2020,25.39,0,0
010,A005,CZK,EUR,31.01.2020,25.21,0,0
010,A005,CZK,EUR,31.12.2019,25.408,0,0
010,A005,CZK,EUR,30.11.2019,25.515,0,0
010,A005,CZK,EUR,31.10.2019,25.509,0,0
010,A005,CZK,EUR,30.09.2019,25.816,0,0
010,A005,CZK,EUR,31.08.2019,25.914,0,0
010,A005,CZK,EUR,31.07.2019,25.658,0,0
010,A005,CZK,EUR,30.06.2019,25.447,0,0
010,A005,CZK,EUR,31.05.2019,25.816,0,0
010,A005,CZK,EUR,30.04.2019,25.659,0,0
010,A005,CZK,EUR,31.03.2019,25.802,0,0
010,A005,CZK,EUR,28.02.2019,25.601,0,0
010,A005,CZK,EUR,31.01.2019,25.76,0,0
010,A005,CZK,EUR,31.12.2018,25.724,0,0
010,A005,CZK,EUR,30.11.2018,25.957,0,0
010,A005,CZK,EUR,31.10.2018,25.922,0,0
010,A005,CZK,EUR,30.09.2018,25.731,0,0
010,A005,CZK,EUR,31.08.2018,25.735,0,0
010,A005,CZK,EUR,31.07.2018,25.598,0,0
010,A005,CZK,EUR,30.06.2018,26.02,0,0
010,A005,CZK,EUR,31.05.2018,25.835,0,0
010,A005,CZK,EUR,30.04.2018,25.542,0,0
010,A005,CZK,EUR,31.03.2018,25.425,0,0
010,A005,CZK,EUR,28.02.2018,25.418,0,0
010,A005,CZK,EUR,31.01.2018,25.272,0,0
010,A005,CZK,USD,28.02.2022,22.321,0,0
010,A005,CZK,USD,31.01.2022,21.847,0,0
010,A005,CZK,USD,31.12.2021,21.948,0,0
010,A005,CZK,USD,30.11.2021,22.464,0,0
010,A005,CZK,USD,31.10.2021,22.067,0,0
010,A005,CZK,USD,30.09.2021,22.018,0,0
010,A005,CZK,USD,31.08.2021,21.568,0,0
010,A005,CZK,USD,31.07.2021,21.446,0,0
010,A005,CZK,USD,30.06.2021,21.447,0,0
010,A005,CZK,USD,31.05.2021,20.862,0,0
010,A005,CZK,USD,30.04.2021,21.423,0,0
010,A005,CZK,USD,31.03.2021,22.297,0,0
010,A005,CZK,USD,28.02.2021,21.611,0,0
010,A005,CZK,USD,31.01.2021,21.44,0,0
010,A005,CZK,USD,31.12.2020,21.385,0,0
010,A005,CZK,USD,30.11.2020,21.863,0,0
010,A005,CZK,USD,31.10.2020,23.295,0,0
010,A005,CZK,USD,30.09.2020,23.26,0,0
010,A005,CZK,USD,31.08.2020,21.95,0,0
010,A005,CZK,USD,31.07.2020,22.092,0,0
010,A005,CZK,USD,30.06.2020,23.879,0,0
010,A005,CZK,USD,31.05.2020,24.175,0,0
010,A005,CZK,USD,30.04.2020,24.914,0,0
010,A005,CZK,USD,31.03.2020,24.929,0,0
010,A005,CZK,USD,29.02.2020,23.13,0,0
010,A005,CZK,USD,31.01.2020,22.81,0,0
010,A005,DKK,EUR,28.02.2022,7.4404,0,0
010,A005,DKK,EUR,31.01.2022,7.4419,0,0
010,A005,DKK,EUR,31.12.2021,7.4364,0,0
010,A005,DKK,EUR,30.11.2021,7.4368,0,0
010,A005,DKK,EUR,31.10.2021,7.4389,0,0
010,A005,DKK,EUR,30.09.2021,7.436,0,0
010,A005,DKK,EUR,31.08.2021,7.436,0,0
010,A005,DKK,EUR,31.07.2021,7.4379,0,0
010,A005,DKK,EUR,30.06.2021,7.4362,0,0
010,A005,DKK,EUR,31.05.2021,7.4365,0,0
010,A005,DKK,EUR,30.04.2021,7.436,0,0
010,A005,DKK,EUR,31.03.2021,7.4373,0,0
010,A005,DKK,EUR,28.02.2021,7.4361,0,0
010,A005,DKK,EUR,31.01.2021,7.437,0,0
010,A005,DKK,EUR,31.12.2020,7.4409,0,0
010,A005,DKK,EUR,30.11.2020,7.4412,0,0
010,A005,DKK,EUR,31.10.2020,7.4466,0,0
010,A005,DKK,EUR,30.09.2020,7.4462,0,0
010,A005,DKK,EUR,31.08.2020,7.4439,0,0
010,A005,DKK,EUR,31.07.2020,7.4442,0,0
010,A005,DKK,EUR,30.06.2020,7.4526,0,0
010,A005,DKK,EUR,31.05.2020,7.4542,0,0
010,A005,DKK,EUR,30.04.2020,7.4584,0,0
010,A005,DKK,EUR,31.03.2020,7.4674,0,0
010,A005,DKK,EUR,29.02.2020,7.4723,0,0
010,A005,DKK,EUR,31.01.2020,7.4731,0,0
010,A005,DKK,EUR,31.12.2019,7.4715,0,0
010,A005,DKK,EUR,30.11.2019,7.4713,0,0
010,A005,DKK,EUR,31.10.2019,7.4708,0,0
010,A005,DKK,EUR,30.09.2019,7.4662,0,0
010,A005,DKK,EUR,31.08.2019,7.4562,0,0
010,A005,DKK,EUR,31.07.2019,7.4674,0,0
010,A005,DKK,EUR,30.06.2019,7.4636,0,0
010,A005,DKK,EUR,31.05.2019,7.468,0,0
010,A005,DKK,EUR,30.04.2019,7.4646,0,0
010,A005,DKK,EUR,31.03.2019,7.4652,0,0
010,A005,DKK,EUR,28.02.2019,7.4611,0,0
010,A005,DKK,EUR,31.01.2019,7.4657,0,0
010,A005,DKK,EUR,31.12.2018,7.4673,0,0
010,A005,DKK,EUR,30.11.2018,7.4622,0,0
010,A005,DKK,EUR,31.10.2018,7.4614,0,0
010,A005,DKK,EUR,30.09.2018,7.4564,0,0
010,A005,DKK,EUR,31.08.2018,7.4558,0,0
010,A005,DKK,EUR,31.07.2018,7.4499,0,0
010,A005,DKK,EUR,30.06.2018,7.4525,0,0
010,A005,DKK,EUR,31.05.2018,7.4432,0,0
010,A005,DKK,EUR,30.04.2018,7.4501,0,0
010,A005,DKK,EUR,31.03.2018,7.453,0,0
010,A005,DKK,EUR,28.02.2018,7.4465,0,0
010,A005,DKK,EUR,31.01.2018,7.4419,0,0
010,A005,DKK,USD,28.02.2022,6.6438,0,0
010,A005,DKK,USD,31.01.2022,6.6708,0,0
010,A005,DKK,USD,31.12.2021,6.5658,0,0
010,A005,DKK,USD,30.11.2021,6.5448,0,0
010,A005,DKK,USD,31.10.2021,6.3881,0,0
010,A005,DKK,USD,30.09.2021,6.422,0,0
010,A005,DKK,USD,31.08.2021,6.2836,0,0
010,A005,DKK,USD,31.07.2021,6.2551,0,0
010,A005,DKK,USD,30.06.2021,6.2573,0,0
010,A005,DKK,USD,31.05.2021,6.095,0,0
010,A005,DKK,USD,30.04.2021,6.1546,0,0
010,A005,DKK,USD,31.03.2021,6.3431,0,0
010,A005,DKK,USD,28.02.2021,6.1349,0,0
010,A005,DKK,USD,31.01.2021,6.128,0,0
010,A005,DKK,USD,31.12.2020,6.0638,0,0
010,A005,DKK,USD,30.11.2020,6.2114,0,0
010,A005,DKK,USD,31.10.2020,6.3657,0,0
010,A005,DKK,USD,30.09.2020,6.3599,0,0
010,A005,DKK,USD,31.08.2020,6.2344,0,0
010,A005,DKK,USD,31.07.2020,6.2831,0,0
010,A005,DKK,USD,30.06.2020,6.6553,0,0
010,A005,DKK,USD,31.05.2020,6.6938,0,0
010,A005,DKK,USD,30.04.2020,6.8577,0,0
010,A005,DKK,USD,31.03.2020,6.8158,0,0
010,A005,DKK,USD,29.02.2020,6.8072,0,0
010,A005,DKK,USD,31.01.2020,6.7618,0,0
010,A005,DZD,EUR,28.02.2022,158.3142,0,0
010,A005,DZD,EUR,31.01.2022,156.3346,0,0
010,A005,DZD,EUR,31.12.2021,157.4603,0,0
010,A005,DZD,EUR,30.11.2021,157.6361,0,0
010,A005,DZD,EUR,31.10.2021,159.7659,0,0
010,A005,DZD,EUR,30.09.2021,158.6439,0,0
010,A005,DZD,EUR,31.08.2021,160.043,0,0
010,A005,DZD,EUR,31.07.2021,160.1179,0,0
010,A005,DZD,EUR,30.06.2021,159.507,0,0
010,A005,DZD,EUR,31.05.2021,162.6393,0,0
010,A005,DZD,EUR,30.04.2021,161.3231,0,0
010,A005,DZD,EUR,31.03.2021,156.9039,0,0
010,A005,DZD,EUR,28.02.2021,161.0275,0,0
010,A005,DZD,EUR,31.01.2021,161.2947,0,0
010,A005,DZD,USD,28.02.2022,141.3647,0,0
010,A005,DZD,USD,31.01.2022,140.1351,0,0
010,A005,DZD,USD,31.12.2021,139.0256,0,0
010,A005,DZD,USD,30.11.2021,138.7276,0,0
010,A005,DZD,USD,31.10.2021,137.1971,0,0
010,A005,DZD,USD,30.09.2021,137.0101,0,0
010,A005,DZD,USD,31.08.2021,135.2401,0,0
010,A005,DZD,USD,31.07.2021,134.6548,0,0
010,A005,DZD,USD,30.06.2021,134.2201,0,0
010,A005,DZD,USD,31.05.2021,133.3,0,0
010,A005,DZD,USD,30.04.2021,133.5236,0,0
010,A005,DZD,USD,31.03.2021,133.8201,0,0
010,A005,DZD,USD,28.02.2021,132.8501,0,0
010,A005,DZD,USD,31.01.2021,132.9061,0,0
010,A005,EGP,EUR,28.02.2022,17.6048,0,0
010,A005,EGP,EUR,31.01.2022,17.5651,0,0
010,A005,EGP,EUR,31.12.2021,17.7931,0,0
010,A005,EGP,EUR,30.11.2021,17.891,0,0
010,A005,EGP,EUR,31.10.2021,18.2943,0,0
010,A005,EGP,EUR,30.09.2021,18.179,0,0
010,A005,EGP,EUR,31.08.2021,18.569,0,0
010,A005,EGP,EUR,31.07.2021,18.6748,0,0
010,A005,EGP,EUR,30.06.2021,18.6222,0,0
010,A005,EGP,EUR,31.05.2021,19.119,0,0
010,A005,EGP,EUR,30.04.2021,18.9204,0,0
010,A005,EGP,EUR,31.03.2021,18.4464,0,0
010,A005,EGP,EUR,28.02.2021,19.03,0,0
010,A005,EGP,EUR,31.01.2021,19.0657,0,0
010,A005,EGP,EUR,31.12.2020,19.29,0,0
010,A005,EGP,EUR,30.11.2020,18.7996,0,0
010,A005,EGP,EUR,31.10.2020,18.3659,0,0
010,A005,EGP,EUR,30.09.2020,18.4811,0,0
010,A005,EGP,EUR,31.08.2020,18.9488,0,0
010,A005,EGP,EUR,31.07.2020,18.9213,0,0
010,A005,EGP,EUR,30.06.2020,18.1058,0,0
010,A005,EGP,EUR,31.05.2020,17.6394,0,0
010,A005,EGP,EUR,30.04.2020,17.1297,0,0
010,A005,EGP,EUR,31.03.2020,17.2557,0,0
010,A005,EGP,EUR,29.02.2020,17.1598,0,0
010,A005,EGP,EUR,31.01.2020,17.4622,0,0
010,A005,EGP,EUR,31.12.2019,18.0474,0,0
010,A005,EGP,EUR,30.11.2019,17.703,0,0
010,A005,EGP,EUR,31.10.2019,17.9775,0,0
010,A005,EGP,EUR,30.09.2019,17.6987,0,0
010,A005,EGP,EUR,31.08.2019,18.2646,0,0
010,A005,EGP,EUR,31.07.2019,18.427,0,0
010,A005,EGP,EUR,30.06.2019,18.9989,0,0
010,A005,EGP,EUR,31.05.2019,18.7114,0,0
010,A005,EGP,EUR,30.04.2019,19.2389,0,0
010,A005,EGP,EUR,31.03.2019,19.4703,0,0
010,A005,EGP,EUR,28.02.2019,20.0122,0,0
010,A005,EGP,EUR,31.01.2019,20.2993,0,0
010,A005,EGP,EUR,31.12.2018,20.5127,0,0
010,A005,EGP,EUR,30.11.2018,20.344,0,0
010,A005,EGP,EUR,31.10.2018,20.2705,0,0
010,A005,EGP,EUR,30.09.2018,20.7442,0,0
010,A005,EGP,EUR,31.08.2018,20.7737,0,0
010,A005,EGP,EUR,31.07.2018,20.9722,0,0
010,A005,EGP,EUR,30.06.2018,20.8562,0,0
010,A005,EGP,EUR,31.05.2018,20.8445,0,0
010,A005,EGP,EUR,30.04.2018,21.2953,0,0
010,A005,EGP,EUR,31.03.2018,21.7466,0,0
010,A005,EGP,EUR,28.02.2018,21.5195,0,0
010,A005,EGP,EUR,31.01.2018,21.9679,0,0
010,A005,EGP,USD,28.02.2022,15.72,0,0
010,A005,EGP,USD,31.01.2022,15.745,0,0
010,A005,EGP,USD,31.12.2021,15.71,0,0
010,A005,EGP,USD,30.11.2021,15.745,0,0
010,A005,EGP,USD,31.10.2021,15.71,0,0
010,A005,EGP,USD,30.09.2021,15.7,0,0
010,A005,EGP,USD,31.08.2021,15.6913,0,0
010,A005,EGP,USD,31.07.2021,15.705,0,0
010,A005,EGP,USD,30.06.2021,15.67,0,0
010,A005,EGP,USD,31.05.2021,15.67,0,0
010,A005,EGP,USD,30.04.2021,15.66,0,0
010,A005,EGP,USD,31.03.2021,15.7325,0,0
010,A005,EGP,USD,28.02.2021,15.7,0,0
010,A005,EGP,USD,31.01.2021,15.71,0,0
010,A005,EGP,USD,31.12.2020,15.72,0,0
010,A005,EGP,USD,30.11.2020,15.6925,0,0
010,A005,EGP,USD,31.10.2020,15.7,0,0
010,A005,EGP,USD,30.09.2020,15.785,0,0
010,A005,EGP,USD,31.08.2020,15.87,0,0
010,A005,EGP,USD,31.07.2020,15.97,0,0
010,A005,EGP,USD,30.06.2020,16.1688,0,0
010,A005,EGP,USD,31.05.2020,15.84,0,0
010,A005,EGP,USD,30.04.2020,15.75,0,0
010,A005,EGP,USD,31.03.2020,15.75,0,0
010,A005,EGP,USD,29.02.2020,15.6325,0,0
010,A005,EGP,USD,31.01.2020,15.8,0,0
010,A005,EUR,USD,28.02.2022,1.1199,0,0
010,A005,EUR,USD,31.01.2022,1.1156,0,0
010,A005,EUR,USD,31.12.2021,1.1326,0,0
010,A005,EUR,USD,30.11.2021,1.1363,0,0
010,A005,EUR,USD,31.10.2021,1.1645,0,0
010,A005,EUR,USD,30.09.2021,1.1579,0,0
010,A005,EUR,USD,31.08.2021,1.1834,0,0
010,A005,EUR,USD,31.07.2021,1.1891,0,0
010,A005,EUR,USD,30.06.2021,1.1884,0,0
010,A005,EUR,USD,31.05.2021,1.2201,0,0
010,A005,EUR,USD,30.04.2021,1.2082,0,0
010,A005,EUR,USD,31.03.2021,1.1725,0,0
010,A005,EUR,USD,28.02.2021,1.2121,0,0
010,A005,EUR,USD,31.01.2021,1.2136,0,0
010,A005,EUR,USD,31.12.2020,1.2271,0,0
010,A005,EUR,USD,30.11.2020,1.198,0,0
010,A005,EUR,USD,31.10.2020,1.1698,0,0
010,A005,EUR,USD,30.09.2020,1.1708,0,0
010,A005,EUR,USD,31.08.2020,1.194,0,0
010,A005,EUR,USD,31.07.2020,1.1848,0,0
010,A005,EUR,USD,30.06.2020,1.1198,0,0
010,A005,EUR,USD,31.05.2020,1.1136,0,0
010,A005,EUR,USD,30.04.2020,1.0876,0,0
010,A005,EUR,USD,31.03.2020,1.0956,0,0
010,A005,EUR,USD,29.02.2020,1.0977,0,0
010,A005,EUR,USD,31.01.2020,1.1052,0,0
010,A005,GBP,EUR,28.02.2022,0.8355,0,0
010,A005,GBP,EUR,31.01.2022,0.8315,0,0
010,A005,GBP,EUR,31.12.2021,0.8403,0,0
010,A005,GBP,EUR,30.11.2021,0.8517,0,0
010,A005,GBP,EUR,31.10.2021,0.8449,0,0
010,A005,GBP,EUR,30.09.2021,0.8605,0,0
010,A005,GBP,EUR,31.08.2021,0.8587,0,0
010,A005,GBP,EUR,31.07.2021,0.8514,0,0
010,A005,GBP,EUR,30.06.2021,0.858,0,0
010,A005,GBP,EUR,31.05.2021,0.8601,0,0
010,A005,GBP,EUR,30.04.2021,0.8686,0,0
010,A005,GBP,EUR,31.03.2021,0.8521,0,0
010,A005,GBP,EUR,28.02.2021,0.8705,0,0
010,A005,GBP,EUR,31.01.2021,0.8838,0,0
010,A005,GBP,EUR,31.12.2020,0.899,0,0
010,A005,GBP,EUR,30.11.2020,0.8985,0,0
010,A005,GBP,EUR,31.10.2020,0.9021,0,0
010,A005,GBP,EUR,30.09.2020,0.9123,0,0
010,A005,GBP,EUR,31.08.2020,0.896,0,0
010,A005,GBP,EUR,31.07.2020,0.9005,0,0
010,A005,GBP,EUR,30.06.2020,0.9124,0,0
010,A005,GBP,EUR,31.05.2020,0.9009,0,0
010,A005,GBP,EUR,30.04.2020,0.8691,0,0
010,A005,GBP,EUR,31.03.2020,0.8864,0,0
010,A005,GBP,EUR,29.02.2020,0.8532,0,0
010,A005,GBP,EUR,31.01.2020,0.8418,0,0
010,A005,GBP,EUR,31.12.2019,0.8508,0,0
010,A005,GBP,EUR,30.11.2019,0.8522,0,0
010,A005,GBP,EUR,31.10.2019,0.8613,0,0
010,A005,GBP,EUR,30.09.2019,0.8857,0,0
010,A005,GBP,EUR,31.08.2019,0.9057,0,0
010,A005,GBP,EUR,31.07.2019,0.9162,0,0
010,A005,GBP,EUR,30.06.2019,0.8965,0,0
010,A005,GBP,EUR,31.05.2019,0.8869,0,0
010,A005,GBP,EUR,30.04.2019,0.8625,0,0
010,A005,GBP,EUR,31.03.2019,0.8583,0,0
010,A005,GBP,EUR,28.02.2019,0.8583,0,0
010,A005,GBP,EUR,31.01.2019,0.8758,0,0
010,A005,GBP,EUR,31.12.2018,0.8945,0,0
010,A005,GBP,EUR,30.11.2018,0.8907,0,0
010,A005,GBP,EUR,31.10.2018,0.8887,0,0
010,A005,GBP,EUR,30.09.2018,0.8873,0,0
010,A005,GBP,EUR,31.08.2018,0.8974,0,0
010,A005,GBP,EUR,31.07.2018,0.8922,0,0
010,A005,GBP,EUR,30.06.2018,0.886,0,0
010,A005,GBP,EUR,31.05.2018,0.875,0,0
010,A005,GBP,EUR,30.04.2018,0.8796,0,0
010,A005,GBP,EUR,31.03.2018,0.8749,0,0
010,A005,GBP,EUR,28.02.2018,0.8842,0,0
010,A005,GBP,EUR,31.01.2018,0.8791,0,0
010,A005,GBP,USD,28.02.2022,1.3404,0,0
010,A005,GBP,USD,31.01.2022,1.3416,0,0
010,A005,GBP,USD,31.12.2021,1.3479,0,0
010,A005,GBP,USD,30.11.2021,1.3341,0,0
010,A005,GBP,USD,31.10.2021,1.3783,0,0
010,A005,GBP,USD,30.09.2021,1.3456,0,0
010,A005,GBP,USD,31.08.2021,1.378,0,0
010,A005,GBP,USD,31.07.2021,1.3966,0,0
010,A005,GBP,USD,30.06.2021,1.385,0,0
010,A005,GBP,USD,31.05.2021,1.4185,0,0
010,A005,GBP,USD,30.04.2021,1.3909,0,0
010,A005,GBP,USD,31.03.2021,1.376,0,0
010,A005,GBP,USD,28.02.2021,1.3924,0,0
010,A005,GBP,USD,31.01.2021,1.3731,0,0
010,A005,GBP,USD,31.12.2020,1.3649,0,0
010,A005,GBP,USD,30.11.2020,1.3334,0,0
010,A005,GBP,USD,31.10.2020,1.2968,0,0
010,A005,GBP,USD,30.09.2020,1.2833,0,0
010,A005,GBP,USD,31.08.2020,1.3325,0,0
010,A005,GBP,USD,31.07.2020,1.3157,0,0
010,A005,GBP,USD,30.06.2020,1.2273,0,0
010,A005,GBP,USD,31.05.2020,1.2361,0,0
010,A005,GBP,USD,30.04.2020,1.2515,0,0
010,A005,GBP,USD,31.03.2020,1.236,0,0
010,A005,GBP,USD,29.02.2020,1.2866,0,0
010,A005,GBP,USD,31.01.2020,1.313,0,0
010,A005,GHS,EUR,28.02.2022,7.53,0,0
010,A005,GHS,EUR,31.01.2022,7.0,0,0
010,A005,GHS,EUR,31.12.2021,7.0,0,0
010,A005,GHS,EUR,30.11.2021,6.97,0,0
010,A005,GHS,EUR,31.10.2021,7.11,0,0
010,A005,GHS,EUR,30.09.2021,7.01,0,0
010,A005,GHS,EUR,31.08.2021,7.15,0,0
010,A005,GHS,EUR,31.07.2021,7.11,0,0
010,A005,GHS,USD,28.02.2022,6.73,0,0
010,A005,GHS,USD,31.01.2022,6.28,0,0
010,A005,GHS,USD,31.12.2021,6.18,0,0
010,A005,GHS,USD,30.11.2021,6.14,0,0
010,A005,GHS,USD,31.10.2021,6.1,0,0
010,A005,GHS,USD,30.09.2021,6.05,0,0
010,A005,GHS,USD,31.08.2021,6.05,0,0
